Date,EUR,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
#date,#value+eur,#value+jpy,#value+bgn,#value+czk,#value+dkk,#value+gbp,#value+huf,#value+pln,#value+ron,#value+sek,#value+chf,#value+isk,#value+nok,#value+hrk,#value+rub,#value+trl,#value+try,#value+aud,#value+brl,#value+cad,#value+cny,#value+hkd,#value+idr,#value+ils,#value+inr,#value+krw,#value+mxn,#value+myr,#value+nzd,#value+php,#value+sgd,#value+thb,#value+zar
7/17/2017,1.1462,0.008894925,0.586051744,0.043932541,0.154131648,1.306136402,0.00374514,0.272385932,0.251370674,0.120146751,1.040864511,NaN,0.122512238,0.154659902,0.016874246,NaN,0.282935499,0.783083965,0.314570354,0.790373742,0.147723318,0.128124301,7.51E-05,0.281794714,0.015541168,0.000886911,0.056968191,0.233237694,0.733614951,0.01973247,0.731368045,0.029708924,0.077258542
7/14/2017,1.1415,0.008841983,0.583648635,0.043777565,0.15349963,1.297409727,0.003724185,0.270677227,0.250180814,0.119738181,1.032938196,NaN,0.121639334,0.154090173,0.016797955,NaN,0.280722032,0.776002719,0.311893768,0.785940512,0.147444426,0.128068483,7.50E-05,0.281171486,0.015531669,0.000881399,0.056680222,0.232963938,0.73056,0.019758707,0.727811783,0.029538103,0.075941535
7/13/2017,1.1417,0.00883874,0.583750895,0.043709801,0.153522396,1.294224338,0.003715625,0.269701408,0.250180782,0.119637431,1.036872219,NaN,0.120791807,0.154179608,0.016673238,NaN,0.280082428,0.772985782,0.310810443,0.783919253,0.147424557,0.128040643,7.49E-05,0.282389315,0.015515918,0.00087911,0.056182706,0.232558613,0.732892541,0.019779972,0.726179875,0.029454864,0.075628805
7/12/2017,1.1449,0.008805568,0.585387054,0.0438491,0.153948554,1.287489457,0.003725312,0.269743662,0.250662288,0.118827193,1.038269702,NaN,0.120912893,0.154528276,0.016509036,NaN,0.27800981,0.765000668,0.309457524,0.773163155,0.147318442,0.128023348,7.48E-05,0.281440511,0.015495388,0.000872724,0.055950036,0.232655964,0.72338409,0.019757028,0.723932975,0.029381271,0.074654895
7/11/2017,1.1405,0.008748849,0.583137335,0.043657173,0.153365158,1.291356235,0.00370136,0.268605747,0.249644303,0.118321403,1.033061594,NaN,0.119901177,0.153892862,0.01645031,NaN,0.275276967,0.760942087,0.306108755,0.774901481,0.147015224,0.128025235,7.47E-05,0.279740005,0.015482251,0.000869118,0.055509588,0.232693367,0.722384089,0.019727397,0.722612938,0.029325551,0.073773408
7/10/2017,1.1387,0.008760579,0.582216996,0.04363504,0.15312105,1.287495901,0.003697198,0.268941899,0.249179395,0.118398752,1.034523485,NaN,0.119655335,0.153789014,0.016535298,NaN,0.276907738,0.759183946,0.305346991,0.774467796,0.146959372,0.127982646,7.46E-05,0.281877367,0.015505069,0.000869662,0.055578604,0.232862986,0.726999936,0.019656482,0.72147247,0.029308658,0.074850457
7/7/2017,1.1412,0.008791988,0.583495245,0.043759347,0.153446908,1.289666395,0.003700629,0.269646992,0.248833457,0.118683376,1.039060366,NaN,0.119356154,0.153898022,0.016558497,NaN,0.275220065,0.760495802,0.303615612,0.770768607,0.147080809,0.128023334,7.46E-05,0.283366027,0.015485342,0.000865792,0.055000771,0.232641579,0.728317059,0.019748728,0.724065732,0.029342795,0.074761212
7/6/2017,1.1385,0.008824897,0.582114736,0.04354228,0.15308798,1.293558906,0.003680059,0.268021093,0.247861015,0.118212024,1.037357631,NaN,0.119467355,0.153737087,0.016623326,NaN,0.275219378,0.758595416,0.302478812,0.773017382,0.14701135,0.128039317,7.47E-05,0.282800934,0.015440952,0.000864176,0.054408602,0.232641301,0.725297828,0.019720091,0.722903041,0.029342784,0.07418388
7/5/2017,1.1329,0.008806748,0.579251457,0.043391168,0.152334978,1.291274862,0.003676337,0.266796976,0.246921384,0.117712457,1.034611872,NaN,0.119296583,0.15279932,0.016704512,NaN,0.278963828,0.759519979,0.301744573,0.771625119,0.147015313,0.128095249,7.47E-05,0.28413423,0.015433028,0.000866271,0.054715459,0.232642668,0.727383628,0.019730403,0.722881572,0.029372569,0.074894061
7/4/2017,1.1353,0.008830209,0.580478577,0.043444819,0.152661799,1.29297876,0.003682452,0.267595342,0.247428297,0.117361865,1.03642505,NaN,0.119694254,0.153077597,0.016859222,NaN,0.281174926,0.760822946,0.302722449,0.770739986,0.147021497,0.128071205,7.48E-05,0.284415161,0.015446889,0.000868225,0.054908808,0.232691125,0.728036424,0.019798406,0.723074963,0.029398969,0.075594945
7/3/2017,1.1369,0.008850226,0.581296656,0.043492731,0.152879004,1.296277293,0.003676314,0.268421674,0.249134417,0.11798709,1.038928996,NaN,0.119591858,0.153190056,0.016850852,NaN,0.28195526,0.765692349,0.301269311,0.770518468,0.147165806,0.128061006,7.47E-05,0.285883122,0.015418311,0.000870581,0.054854601,0.23229537,0.729530287,0.019753966,0.723725253,0.029428971,0.075830743
6/30/2017,1.1412,0.008933072,0.583495245,0.04356224,0.153457225,1.297806284,0.003693562,0.270048984,0.250686466,0.118384199,1.044098811,NaN,0.119231452,0.154001862,0.016895428,NaN,0.284347436,0.768433102,0.303510638,0.771863375,0.14747044,0.128126824,7.50E-05,0.286101083,0.015475052,0.000874778,0.055441389,0.23296452,0.733701942,0.019821103,0.726416295,0.029454883,0.076487936
6/29/2017,1.1413,0.008875496,0.583546375,0.043395437,0.153468608,1.297079214,0.0036809,0.268610699,0.249497202,0.117399578,1.043712849,NaN,0.119258098,0.153969646,0.016958269,NaN,0.284308597,0.767621738,0.304541573,0.767673371,0.147431923,0.128081969,7.50E-05,0.28608312,0.015483022,0.000875176,0.055754763,0.232908861,0.72921858,0.019777839,0.724588915,0.029424807,0.076979111
6/28/2017,1.1375,0.00891947,0.581603436,0.043208235,0.152959686,1.284947755,0.003674808,0.268436578,0.249945067,0.116332583,1.04233483,NaN,0.118464903,0.153450788,0.016752232,NaN,0.283814466,0.759041772,0.302269345,0.764038152,0.147062626,0.128156018,7.50E-05,0.284090909,0.015489994,0.00087459,0.055665936,0.23251298,0.726929959,0.019776418,0.722130523,0.029411765,0.076816586
6/27/2017,1.1278,0.008939442,0.576643829,0.0429311,0.151673682,1.276224963,0.00364512,0.267561861,0.247134875,0.115461005,1.036295139,NaN,0.118466387,0.152261374,0.016945893,NaN,0.285338393,0.761050003,0.303041702,0.757166835,0.146747687,0.128199882,7.51E-05,0.284345612,0.015501447,0.000878493,0.056029172,0.233209264,0.730866438,0.019907154,0.721745808,0.029454935,0.07747369
6/26/2017,1.1187,0.008954615,0.571991001,0.04262851,0.150435695,1.273710577,0.003614773,0.265673981,0.244529935,0.114599766,1.028122415,NaN,0.118021269,0.150918706,0.01693999,NaN,0.285062685,0.757362399,0.300249604,0.755266001,0.146156962,0.128211887,7.52E-05,0.28320802,0.01551638,0.000879868,0.055820011,0.233208255,0.727799102,0.019923065,0.720208588,0.029433277,0.077639514
6/23/2017,1.1173,0.0089844,0.571275182,0.042487736,0.15023127,1.272478788,0.003614337,0.264012287,0.244405556,0.114360287,1.029674684,NaN,0.118091594,0.150925301,0.01675924,NaN,0.28477125,0.756773232,0.299600461,0.755800582,0.146218575,0.128208659,7.52E-05,0.282346103,0.015495995,0.000878961,0.055416129,0.233208099,0.728119909,0.019910188,0.721024781,0.029459224,0.077305215
6/22/2017,1.1169,0.008987688,0.571070662,0.042516178,0.150145185,1.266786136,0.003611991,0.263407386,0.243742226,0.11433924,1.027790559,NaN,0.117748142,0.150495183,0.016724441,NaN,0.284364895,0.75405077,0.300532774,0.751969299,0.146338587,0.128192179,7.50E-05,0.282159458,0.015479928,0.000875341,0.055062018,0.232585744,0.725495291,0.01986165,0.71923498,0.029411455,0.076919369
6/21/2017,1.1147,0.008974318,0.569945802,0.042438894,0.149819228,1.269445393,0.003605926,0.263099509,0.242854031,0.113968183,1.026710878,NaN,0.117142016,0.150300007,0.016827565,NaN,0.283559309,0.756344144,0.301042454,0.753023036,0.146495643,0.128194218,7.51E-05,0.282417026,0.015503369,0.000875572,0.055029522,0.233234993,0.723737177,0.019886536,0.719764964,0.029411609,0.076740904
6/20/2017,1.1156,0.008978672,0.570405972,0.042429544,0.149990589,1.265670558,0.003608838,0.263697821,0.242585022,0.114332565,1.027823844,NaN,0.117518171,0.150401079,0.016832995,NaN,0.28278834,0.760256236,0.302781924,0.753173103,0.146483016,0.12820778,7.52E-05,0.282559141,0.015500795,0.000877216,0.055200942,0.233145246,0.723757623,0.019956352,0.720578737,0.029420607,0.076324179
6/19/2017,1.1199,0.009012554,0.572604561,0.042790005,0.150582888,1.279622478,0.003646814,0.265851632,0.243981613,0.114928728,1.030266789,NaN,0.118485368,0.151035766,0.017182784,NaN,0.284983587,0.761577695,0.303027843,0.755311256,0.146695135,0.128208357,7.53E-05,0.28389272,0.015522583,0.000881978,0.055661587,0.23378006,0.726688729,0.01999393,0.723309436,0.029464074,0.077049034
6/16/2017,1.1167,0.008981742,0.570968402,0.042568521,0.150172806,1.276914457,0.003626709,0.264721221,0.243634777,0.114686248,1.025907212,NaN,0.118025683,0.150915602,0.017385957,NaN,0.284690886,0.760539399,0.304435539,0.756264391,0.146762344,0.128197181,7.52E-05,0.28349835,0.015520177,0.000882523,0.055588465,0.233834492,0.723204456,0.020079476,0.722455845,0.02944651,0.07763973
6/15/2017,1.1166,0.009081741,0.570917272,0.042597185,0.150161377,1.274075764,0.003627798,0.265087128,0.243305079,0.114784432,1.026853044,NaN,0.11788678,0.150790007,0.017360749,NaN,0.284368156,0.758456731,0.305424109,0.753136382,0.146950056,0.128170986,7.51E-05,0.283890979,0.015477808,0.000884037,0.055325158,0.234328765,0.720154789,0.020062166,0.722999223,0.029420599,0.077691114
6/14/2017,1.1203,0.009065383,0.572809081,0.042820013,0.150652878,1.273647112,0.003656451,0.26694784,0.245335494,0.114963878,1.030255656,NaN,0.119003612,0.151402122,0.017519744,NaN,0.284614603,0.758086345,0.302562995,0.757164098,0.147123327,0.128192512,7.53E-05,0.283326168,0.015552162,0.00088881,0.055438989,0.234853885,0.724972497,0.020198323,0.724784887,0.029463746,0.078509009
6/13/2017,1.1217,0.009087742,0.5735249,0.042899759,0.150837087,1.273573659,0.003654103,0.267479016,0.24565284,0.115113451,1.033824885,NaN,0.118648191,0.151407167,0.017575857,NaN,0.283838154,0.753830645,0.302793899,0.753223207,0.147117844,0.128210404,7.53E-05,0.283622848,0.015537517,0.000886033,0.055205032,0.234606375,0.722372488,0.02020717,0.723630734,0.029481182,0.078277982
6/12/2017,1.1221,0.009100568,0.57372942,0.042831514,0.150886818,1.267265232,0.003652907,0.267810688,0.245966681,0.114730632,1.033526757,NaN,0.118134442,0.151399852,0.017544189,NaN,0.284371119,0.754352941,0.304587405,0.744196843,0.147095066,0.128225346,7.52E-05,0.283044092,0.015518338,0.000883425,0.055069149,0.234464457,0.720079574,0.020172947,0.722490503,0.029359743,0.078055329
6/9/2017,1.1176,0.009053791,0.571428571,0.042619075,0.150259485,1.275245898,0.0036366,0.266711214,0.244937319,0.114490601,1.028813403,NaN,0.117372766,0.15072151,0.017554193,NaN,0.283338404,0.753252005,0.306393245,0.740230494,0.147126195,0.128259273,7.52E-05,0.283748445,0.01556546,0.000889427,0.054911903,0.234464818,0.720103093,0.020198077,0.722477212,0.029351052,0.077610033
6/8/2017,1.1229,0.009072473,0.57413846,0.04274783,0.150961913,1.29433462,0.003645661,0.266944015,0.245899485,0.114716249,1.03435888,NaN,0.117910808,0.151277146,0.017541612,NaN,0.281675655,0.753927756,0.304705308,0.739967051,0.147107373,0.128256673,7.52E-05,0.282817852,0.015566322,0.000890187,0.054855887,0.234274269,0.720963082,0.020187329,0.723285024,0.029379906,0.077722251
6/7/2017,1.1217,0.009135853,0.5735249,0.042624259,0.150792477,1.290675197,0.003634096,0.267625796,0.245432466,0.114514104,1.034492299,NaN,0.118045105,0.151462367,0.01766034,NaN,0.282209978,0.755607949,0.305690304,0.743586344,0.147102409,0.128308664,7.52E-05,0.282032586,0.015540746,0.000889243,0.054880913,0.234714375,0.719084557,0.020184262,0.723724111,0.029390033,0.077730117
6/6/2017,1.1258,0.009143925,0.575621229,0.04274757,0.151349753,1.290611028,0.003659234,0.268098685,0.246561542,0.115463114,1.037508064,NaN,0.118308497,0.15200162,0.017634518,NaN,0.283319911,0.748537234,0.303311151,0.74212261,0.147180714,0.128294834,7.52E-05,0.2819999,0.015510412,0.000892727,0.054403557,0.23438541,0.717344208,0.020195533,0.723847489,0.029455012,0.077828705
6/5/2017,1.1249,0.009049879,0.575161059,0.042727998,0.151200301,1.291059337,0.003661545,0.268870405,0.246159569,0.115435925,1.036201179,NaN,0.118547792,0.151997081,0.017655183,NaN,0.284338507,0.74793883,0.306846699,0.741333861,0.146943947,0.128338524,7.53E-05,0.281767402,0.015536864,0.000893991,0.054364531,0.234549625,0.713361659,0.020237474,0.723827296,0.029386102,0.07849034
6/2/2017,1.1217,0.008972164,0.5735249,0.042553111,0.150782342,1.285350873,0.00363657,0.267549195,0.245701268,0.115125266,1.029743872,NaN,0.118175688,0.151349966,0.017675116,NaN,0.283250423,0.73927371,0.308940178,0.739468653,0.146614035,0.128321874,7.51E-05,0.280860334,0.015517635,0.000890273,0.053674479,0.233619361,0.709442793,0.020191529,0.721257716,0.029282619,0.077697812
6/1/2017,1.1219,0.009009074,0.57362716,0.042501042,0.150805172,1.286140089,0.003647862,0.268204638,0.245572945,0.114760638,1.03087384,NaN,0.118225407,0.151342237,0.017658567,NaN,0.282487725,0.738967198,0.310474609,0.740283735,0.146866695,0.128335945,7.51E-05,0.281601406,0.015512247,0.000891529,0.053628363,0.233209304,0.706931317,0.020114386,0.722640902,0.029282489,0.076628326
5/31/2017,1.1221,0.009020096,0.57372942,0.042468398,0.150823947,1.284381617,0.003652669,0.269011316,0.245778118,0.115018758,1.02982746,NaN,0.118881637,0.151359007,0.017613836,NaN,0.282758794,0.745383287,0.307551048,0.742719089,0.14677759,0.128355887,7.51E-05,0.282239606,0.01551276,0.000894096,0.053291476,0.233590774,0.710684654,0.020092395,0.72309576,0.029351295,0.076139618
5/30/2017,1.1173,0.009012664,0.571275182,0.042214834,0.150182806,1.287315797,0.003620192,0.267552682,0.244699956,0.114374335,1.024763826,NaN,0.118360558,0.150589662,0.017661527,NaN,0.281166642,0.745264141,0.306034129,0.742490696,0.145867332,0.12832204,7.51E-05,0.281556334,0.015466179,0.000889577,0.053884736,0.233603044,0.707196658,0.020083043,0.72158357,0.029300081,0.076063203
5/29/2017,1.1188,0.008981296,0.572042131,0.042322678,0.150366239,1.284603814,0.003634356,0.267674713,0.245146588,0.115046068,1.026422018,NaN,0.118939032,0.150913873,0.017662372,NaN,0.27954625,0.743635759,0.306201763,0.74324055,0.145840394,0.12829981,7.51E-05,0.279923939,0.015494772,0.000892014,0.054026646,0.234181057,0.70845998,0.020081489,0.722319065,0.029312513,0.07723479
5/26/2017,1.1196,0.009001447,0.572451171,0.042354543,0.150453538,1.284092212,0.00364216,0.267654793,0.245698736,0.115096376,1.028288024,NaN,0.11908358,0.15080819,0.017549497,NaN,0.280159147,0.744513898,0.305826436,0.742588048,0.145815425,0.128322388,7.52E-05,0.279844031,0.015503168,0.000894378,0.054129057,0.234274953,0.706104945,0.020090079,0.723302539,0.029368868,0.077691731
5/25/2017,1.1214,0.008947578,0.57337151,0.042456366,0.150707576,1.295996672,0.003641737,0.268322446,0.246461538,0.115281419,1.028429934,NaN,0.120154291,0.150918512,0.017762755,NaN,0.28058148,0.746505126,0.30589198,0.744473213,0.145602327,0.128347754,7.52E-05,0.279574182,0.015479329,0.000893019,0.054351408,0.233727256,0.703336678,0.020052214,0.722318841,0.029231291,0.077549186
5/24/2017,1.1193,0.008943668,0.572297781,0.042296792,0.150413223,1.296386379,0.003632793,0.267346598,0.245940542,0.114896631,1.024155915,NaN,0.119273681,0.150686591,0.017723203,NaN,0.28035768,0.747695391,0.307145601,0.740816732,0.14513933,0.128386594,7.51E-05,0.278578362,0.015447676,0.000890666,0.053828027,0.232935154,0.703608247,0.020007508,0.720316623,0.029107505,0.07720535
5/23/2017,1.1215,0.008999358,0.57342264,0.042347921,0.150658248,1.297086615,0.003635568,0.267151024,0.246250796,0.115140191,1.027767595,NaN,0.119613908,0.150895416,0.017701476,NaN,0.280578419,0.750719593,0.305436026,0.742518538,0.145127269,0.128410639,7.52E-05,0.27877899,0.015409559,0.000889719,0.053723779,0.23290829,0.704061774,0.020087047,0.720341705,0.029086807,0.075736089
5/22/2017,1.1243,0.008981467,0.57485428,0.042445636,0.151050623,1.301981402,0.003642637,0.268156558,0.246508365,0.114847541,1.030428008,NaN,0.119959882,0.151085131,0.017638375,NaN,0.280885402,0.74709283,0.303626887,0.740938447,0.145151503,0.128442987,7.53E-05,0.279197398,0.015495404,0.000895086,0.053629777,0.232317388,0.697456576,0.020126023,0.72158398,0.029095285,0.075864722
5/19/2017,1.1179,0.008989948,0.571581961,0.042180131,0.150233164,1.301275783,0.003610788,0.266134984,0.245142757,0.114196112,1.02362421,NaN,0.11902303,0.150275575,0.017527163,NaN,0.277566729,0.743729625,0.300292798,0.736963544,0.145153542,0.12849573,7.51E-05,0.278868461,0.015482951,0.000893227,0.053391474,0.231401366,0.688913539,0.020119142,0.720807273,0.02909531,0.075394203
5/18/2017,1.1129,0.009044291,0.569025463,0.041788074,0.149555191,1.303726439,0.003582027,0.263520553,0.243613598,0.113962419,1.023450432,NaN,0.118251464,0.149302388,0.017245307,NaN,0.275054991,0.744066323,0.318992204,0.732990845,0.145101567,0.128488137,7.43E-05,0.277427396,0.015373501,0.00088268,0.052310223,0.230542954,0.693093355,0.019998922,0.718417145,0.028990075,0.073916884
5/17/2017,1.1117,0.008906425,0.568411903,0.042054095,0.149416018,1.296518747,0.003592851,0.265531325,0.243879431,0.113935207,1.017760688,NaN,0.118634482,0.149596975,0.017638304,NaN,0.281642683,0.740442254,0.322737038,0.734474101,0.145221549,0.128411861,7.51E-05,0.277647353,0.015600399,0.000893082,0.053566352,0.231319836,0.689212647,0.02012236,0.717225806,0.028973156,0.076388173
5/16/2017,1.1059,0.008800032,0.565446365,0.041858441,0.148654461,1.28790702,0.003572721,0.26340987,0.243172523,0.113758165,1.00921701,NaN,0.117751656,0.148836521,0.017751204,NaN,0.281184846,0.741219839,0.322269495,0.734426883,0.145159808,0.128379555,7.52E-05,0.277348648,0.015608923,0.00089564,0.05345456,0.231403402,0.687321318,0.020144632,0.71546872,0.028960117,0.076118304
5/15/2017,1.0972,0.008816392,0.560998057,0.041449133,0.14748303,1.29191786,0.003548857,0.26068569,0.241126959,0.113425615,1.00255848,NaN,0.11756764,0.147608029,0.017780111,NaN,0.281189134,0.744318567,0.322090122,0.734846963,0.145076624,0.128417603,7.52E-05,0.278011453,0.015613505,0.000895257,0.05351673,0.231042978,0.691149606,0.020145787,0.715160996,0.028947577,0.075764062
5/12/2017,1.0876,0.008783718,0.55608958,0.040924142,0.146178866,1.285761574,0.003505673,0.257908466,0.23929593,0.112502974,0.992064216,NaN,0.116115945,0.14652745,0.017453318,NaN,0.278600338,0.738306972,0.317760832,0.727929857,0.144922515,0.128313729,7.50E-05,0.277427748,0.015550583,0.000886736,0.052919166,0.230214,0.684369494,0.020108344,0.710199817,0.028789242,0.074322108
5/11/2017,1.086,0.008780015,0.5552715,0.040830138,0.14596578,1.285435284,0.003496796,0.2570901,0.238733788,0.112564522,0.991599708,NaN,0.116361299,0.146124865,0.017497785,NaN,0.279026746,0.736920676,0.316037599,0.728565678,0.144883066,0.128377899,7.49E-05,0.276899541,0.015535147,0.000886126,0.052705654,0.229962943,0.684655151,0.020045777,0.710175255,0.028775835,0.074815545
5/10/2017,1.0882,0.008787145,0.55639636,0.040845282,0.14624575,1.295707567,0.003503654,0.257989569,0.23919112,0.112197134,0.99388072,NaN,0.1152327,0.14662804,0.017284182,NaN,0.278618429,0.738263229,0.315969803,0.730090574,0.144869269,0.12843452,7.49E-05,0.277722482,0.015492817,0.000881148,0.052424677,0.230043971,0.694403676,0.02003535,0.709017462,0.028768572,0.074129075
5/9/2017,1.0888,0.008777814,0.556703139,0.040821836,0.146353922,1.291577699,0.003492766,0.257868934,0.239296703,0.112597985,0.99542878,NaN,0.115659989,0.146663434,0.017155507,NaN,0.278124042,0.735228577,0.313504175,0.729709805,0.144785309,0.128464397,7.49E-05,0.277514401,0.015466458,0.000878802,0.052154086,0.230044369,0.6896377,0.020011395,0.70876188,0.028764662,0.07317942
5/8/2017,1.0938,0.008885459,0.559259638,0.040947889,0.147041822,1.29497425,0.00351433,0.260360382,0.240459022,0.113241536,1.00551572,NaN,0.115788917,0.147452143,0.017175833,NaN,0.28056945,0.739503752,0.313445667,0.729881222,0.144849231,0.128452649,7.51E-05,0.277402993,0.015548969,0.000882602,0.052504752,0.230637849,0.692190862,0.020045082,0.711738678,0.028843415,0.073659542
5/5/2017,1.0961,0.008890421,0.560435627,0.04092827,0.14738668,1.293944044,0.003519119,0.259905627,0.24106004,0.113157487,1.011255651,NaN,0.11535102,0.147464012,0.017083853,NaN,0.280662672,0.739010248,0.313915858,0.726182589,0.144881369,0.128481339,7.50E-05,0.277486646,0.015533196,0.000876088,0.052476613,0.230549187,0.688894476,0.020008397,0.711660823,0.028809862,0.073614152
5/4/2017,1.0927,0.008861406,0.558697208,0.040822655,0.146937403,1.289093376,0.003501682,0.259505545,0.240365156,0.113305958,1.007746934,NaN,0.115260066,0.146690831,0.017250579,NaN,0.280827551,0.739660191,0.313795876,0.727981346,0.145016589,0.128492474,7.50E-05,0.276311131,0.015579731,0.000880379,0.052689188,0.231078309,0.686153846,0.020018687,0.714509906,0.02887685,0.073835571
5/3/2017,1.0919,0.008915653,0.558288169,0.040634885,0.146816006,1.293107532,0.003497998,0.26051583,0.240057162,0.113417054,1.009896411,NaN,0.116310531,0.146577531,0.01745744,NaN,0.282853664,0.747109134,0.317191494,0.728418946,0.145070217,0.128508715,7.52E-05,0.276465375,0.015586548,0.000883757,0.053168748,0.231535868,0.692478437,0.020004397,0.716987327,0.028998247,0.074926233
5/2/2017,1.0915,0.008906569,0.558083649,0.04058677,0.146766169,1.291410317,0.003496156,0.259337578,0.239916474,0.113355489,1.005805381,NaN,0.116389422,0.146372536,0.017539772,NaN,0.282618265,0.75182532,0.315599248,0.731176313,0.14502478,0.128507011,7.51E-05,0.277051552,0.015570058,0.000884773,0.053356341,0.231054191,0.691610696,0.019999267,0.717054264,0.028985315,0.075335091
4/28/2017,1.093,0.008976675,0.558850598,0.040598767,0.146942178,1.293904561,0.003498944,0.258857522,0.241024963,0.11347827,1.00914043,NaN,0.117220596,0.146436227,0.017598915,NaN,0.282020848,0.74714608,0.314822282,0.732868446,0.145023684,0.128582184,7.50E-05,0.276093766,0.015556172,0.000878836,0.052674699,0.230362299,0.68755111,0.019958731,0.716345524,0.028926823,0.075431853
4/27/2017,1.0881,0.008972541,0.55634523,0.040394253,0.146275559,1.28891258,0.003487165,0.257745878,0.240262321,0.113056398,1.005637708,NaN,0.116540105,0.1453125,0.017527949,NaN,0.280459829,0.746501098,0.31642772,0.736048163,0.145033589,0.128507653,7.51E-05,0.27442623,0.015596422,0.000881531,0.052663166,0.229988798,0.687278929,0.01994172,0.715619862,0.028885054,0.074855016
4/26/2017,1.0893,0.008976514,0.556958789,0.040423795,0.14642113,1.282993534,0.00349213,0.257877418,0.240262032,0.113937556,1.005353023,NaN,0.116521367,0.145774507,0.017638943,NaN,0.279372163,0.748196992,0.315547058,0.736411574,0.145121967,0.128520358,7.52E-05,0.274992427,0.015595069,0.000884251,0.052811729,0.230018793,0.68916867,0.020068905,0.716361962,0.029010866,0.075552442
4/25/2017,1.0891,0.009050191,0.556856529,0.040682081,0.146392279,1.282380369,0.003494065,0.257634897,0.240658491,0.1134361,1.006004064,NaN,0.116908907,0.145903945,0.01785085,NaN,0.278349988,0.753493843,0.317253634,0.73637593,0.145259816,0.128498277,7.53E-05,0.274401612,0.015555683,0.000886687,0.053073756,0.229043113,0.69653364,0.020139428,0.717930125,0.029052738,0.076658854
4/24/2017,1.0848,0.009064929,0.55465794,0.040488187,0.145826052,1.27879288,0.003482839,0.25572843,0.23954952,0.113206366,1.00388673,NaN,0.117339102,0.14537073,0.017874297,NaN,0.278375119,0.757013259,0.319971684,0.744543583,0.145238382,0.128567365,7.53E-05,0.273801111,0.015516428,0.000886115,0.053798316,0.227326069,0.702499676,0.020090749,0.717935142,0.029103396,0.077133654
4/21/2017,1.0698,0.009165524,0.546988445,0.039720789,0.14385026,1.277830865,0.003405054,0.250380322,0.235446882,0.110986617,1.001685393,NaN,0.115681568,0.1434529,0.017754101,NaN,0.274300659,0.752373585,0.317608289,0.742246583,0.145223034,0.128597187,7.51E-05,0.271757354,0.015477766,0.000880443,0.053102616,0.227321986,0.700268377,0.020069035,0.715681028,0.029078554,0.076095229
4/20/2017,1.0745,0.009171219,0.549391553,0.039933846,0.144458934,1.280386082,0.003427432,0.252301118,0.236647946,0.111690904,1.004111765,NaN,0.116641337,0.144131455,0.01777605,NaN,0.275040315,0.75255638,0.318181818,0.741341245,0.145271412,0.128605625,7.51E-05,0.272840384,0.015474347,0.000880067,0.053198336,0.227373722,0.702241684,0.020113436,0.715903791,0.029094798,0.076053567
4/19/2017,1.0725,0.009173723,0.548368954,0.040027618,0.144178418,1.28550881,0.00342597,0.253198923,0.236540879,0.111492281,1.003274088,NaN,0.117177257,0.144021593,0.017796222,NaN,0.272956327,0.75236759,0.321415728,0.744016649,0.145222878,0.128601748,7.50E-05,0.272810521,0.01548893,0.000877358,0.053574105,0.227272727,0.701760126,0.020107239,0.715620204,0.029078437,0.075205105
4/18/2017,1.0682,0.009188027,0.546170365,0.039919279,0.143611944,1.266014815,0.003417365,0.252154002,0.23643205,0.11137757,0.999625678,NaN,0.117264773,0.143633185,0.017837224,NaN,0.270958577,0.754645002,0.321805146,0.748406081,0.145285893,0.128636802,7.52E-05,0.272834083,0.015479365,0.000874821,0.053875484,0.226731475,0.703411036,0.020130409,0.715136908,0.02911182,0.074698778
4/13/2017,1.063,0.009163003,0.543511607,0.039806771,0.142922448,1.254084919,0.003401056,0.25041225,0.235234238,0.110937174,0.994759498,NaN,0.116770841,0.143155343,0.017735881,NaN,0.272627016,0.757824196,0.319439853,0.755561874,0.145165035,0.128611528,7.54E-05,0.273679874,0.015520174,0.000883676,0.053778945,0.226628291,0.700355778,0.020215275,0.716066015,0.029120894,0.073919544
4/12/2017,1.0605,0.009124935,0.542233357,0.039723564,0.142599739,1.25,0.003399365,0.249617512,0.234597943,0.110985526,0.993163514,NaN,0.116493656,0.142569066,0.017526985,NaN,0.27216733,0.748782038,0.318181818,0.751381607,0.145095088,0.128676471,7.53E-05,0.273592694,0.01546155,0.000876983,0.053188822,0.225859352,0.692232376,0.020220799,0.713228865,0.029011079,0.073044736
4/11/2017,1.0616,0.009045671,0.542795787,0.039822942,0.142741892,1.244111098,0.00340912,0.250294714,0.235367151,0.110681332,0.992520568,NaN,0.116346101,0.14299569,0.017560808,NaN,0.269496344,0.750937257,0.31936464,0.750831035,0.144916457,0.128680348,7.53E-05,0.27348842,0.015507998,0.000874105,0.053498896,0.225555603,0.694537128,0.020170622,0.712292002,0.028905952,0.072271276
